unified_id,entity_type,entity_type_name,entity_name
1006,2,Gene,CHD2
1007,2,Gene,NUS1
1008,2,Gene,KLK6
1009,2,Gene,HSPG2
1010,2,Gene,MS4A3
1011,2,Gene,PTBP2
1012,2,Gene,GPR83
1013,2,Gene,BCLAF1
1014,2,Gene,UBE2U
1015,2,Gene,RAB8A
1016,2,Gene,TSSC4
1017,2,Gene,LPP
1018,2,Gene,PTPN13
1019,2,Gene,CTNNA1
1020,2,Gene,GLI3
1021,2,Gene,MUC17
1022,2,Gene,PIGM
1023,2,Gene,ACTB
1024,2,Gene,NFASC
1025,2,Gene,MACO1
1026,2,Gene,PDE6H
1027,2,Gene,FN3K
1028,2,Gene,NLGN2
1029,2,Gene,ALKBH6
1030,2,Gene,PRKD1
1031,2,Gene,HLA-DRA
1032,2,Gene,OR5C1
1033,2,Gene,IGFBP7
1034,2,Gene,OTUD6B
1035,2,Gene,TXNDC11
1036,2,Gene,CDC20
1037,2,Gene,PPP3R1
1038,2,Gene,CYFIP2
1039,2,Gene,STAT5A
1040,2,Gene,JAZF1
1041,2,Gene,MGAT1
1042,2,Gene,SHOX2
1043,2,Gene,SGMS2
1044,2,Gene,RANBP1
1045,2,Gene,PLA2G2E
1046,2,Gene,H4C2
1047,2,Gene,BPTF
1048,2,Gene,ZC3HAV1L
1049,2,Gene,EPB41L4A
1050,2,Gene,RAPGEF2
1051,2,Gene,CSPP1
1052,2,Gene,FLNA
1053,2,Gene,PDSS2
1054,2,Gene,TPD52L2
1055,2,Gene,GART
1056,2,Gene,LMX1A
1057,2,Gene,CCDC169
1058,2,Gene,ACTN1
1059,2,Gene,CST6
1060,2,Gene,DNASE1L3
1061,2,Gene,MFSD8
1062,2,Gene,TXN
1063,2,Gene,NFATC2
1064,2,Gene,YWHAH
1065,2,Gene,DCHS2
1066,2,Gene,CEP250
1067,2,Gene,MAST3
1068,2,Gene,WDR70
1069,2,Gene,ORC1
1070,2,Gene,OR52B2
1071,2,Gene,ALDH4A1
1072,2,Gene,MGAT4A
1073,2,Gene,ATXN10
1074,2,Gene,NSMCE1
1075,2,Gene,ATG16L2
1076,2,Gene,ERAP1
1077,2,Gene,RNFT1
1078,2,Gene,LSG1
1079,2,Gene,IAPP
1080,2,Gene,ATM
1081,2,Gene,CASP7
1082,2,Gene,BCL3
1083,2,Gene,ACSM4
1084,2,Gene,SDHC
1085,2,Gene,SNRPB2
1086,2,Gene,GPANK1
1087,2,Gene,POTEH
1088,2,Gene,NECTIN2
1089,2,Gene,OTUD7B
1090,2,Gene,PCLO
1091,2,Gene,MMD2
1092,2,Gene,MED21
1093,2,Gene,ELMO1
1094,2,Gene,TMEM169
1095,2,Gene,NRG2
1096,2,Gene,IRF6
1097,2,Gene,NKAIN4
1098,2,Gene,ARMC7
1099,2,Gene,IARS2
1100,2,Gene,TERF2
1101,2,Gene,ELMO3
1102,2,Gene,UBA7
1103,2,Gene,MORC2
1104,2,Gene,ZC3H10
1105,2,Gene,ODR4
1106,2,Gene,NTRK2
1107,2,Gene,RBFOX1
1108,2,Gene,MYCN
1109,2,Gene,MID2
1110,2,Gene,MORC3
1111,2,Gene,KRI1
1112,2,Gene,GPD1L
1113,2,Gene,MZB1
1114,2,Gene,ZNF696
1115,2,Gene,GPR33
1116,2,Gene,GTPBP8
1117,2,Gene,EPHA8
1118,2,Gene,SLC1A5
1119,2,Gene,ZNF148
1120,2,Gene,ELOVL5
1121,2,Gene,GLRX3
1122,2,Gene,PXDN
1123,2,Gene,RNF213
1124,2,Gene,CTDNEP1
1125,2,Gene,POLR2A
1126,2,Gene,TRAM2
1127,2,Gene,GTF3C4
1128,2,Gene,POLD4
1129,2,Gene,ARHGEF6
1130,2,Gene,ULBP2
1131,2,Gene,CTSE
1132,2,Gene,CHRNB3
1133,2,Gene,CALML4
1134,2,Gene,TPM4
1135,2,Gene,CARD16
1136,2,Gene,FEV
1137,2,Gene,RASSF8
1138,2,Gene,SMPDL3A
1139,2,Gene,RILP
1140,2,Gene,MT1F
1141,2,Gene,OVOL2
1142,2,Gene,GPC6
1143,2,Gene,PATE2
1144,2,Gene,AAR2
1145,2,Gene,OGFR
1146,2,Gene,PRKAG2
1147,2,Gene,TMEM268
1148,2,Gene,GCK
1149,2,Gene,ZNF713
1150,2,Gene,BIK
1151,2,Gene,HEATR1
1152,2,Gene,PDE1B
1153,2,Gene,OR51B5
1154,2,Gene,GFRA4
1155,2,Gene,POU4F1
1156,2,Gene,ENSA
1157,2,Gene,MROH6
1158,2,Gene,CDC42BPB
1159,2,Gene,MESD
1160,2,Gene,NEDD1
1161,2,Gene,CREG1
1162,2,Gene,METTL14
1163,2,Gene,DHX29
1164,2,Gene,COL9A3
1165,2,Gene,GLP2R
1166,2,Gene,NUP107
1167,2,Gene,CDC25C
1168,2,Gene,TGM2
1169,2,Gene,PAF1
1170,2,Gene,MYO9A
1171,2,Gene,MID1
1172,2,Gene,THADA
1173,2,Gene,ADCYAP1R1
1174,2,Gene,KERA
1175,2,Gene,IP6K3
1176,2,Gene,USP39
1177,2,Gene,REN
1178,2,Gene,IMPG2
1179,2,Gene,PLIN2
1180,2,Gene,GRID1
1181,2,Gene,KDM3A
1182,2,Gene,MOGS
1183,2,Gene,C20orf27
1184,2,Gene,P4HB
1185,2,Gene,ZNF214
1186,2,Gene,GATA2
1187,2,Gene,PLD2
1188,2,Gene,RRNAD1
1189,2,Gene,SLC25A21
1190,2,Gene,ZNF638
1191,2,Gene,RAB9A
1192,2,Gene,ZNF569
1193,2,Gene,POC5
1194,2,Gene,PDK2
1195,2,Gene,TRMT5
1196,2,Gene,KCNMB3
1197,2,Gene,ITGAL
1198,2,Gene,REXO5
1199,2,Gene,CLCN1
1200,2,Gene,ACKR3
1201,2,Gene,TOLLIP
1202,2,Gene,CABP1
1203,2,Gene,IFNA8
1204,2,Gene,PTCH1
1205,2,Gene,LMNTD1
1206,2,Gene,RORA
1207,2,Gene,OLFM4
1208,2,Gene,PCDHA9
1209,2,Gene,PRPF18
1210,2,Gene,SP1
1211,2,Gene,EIF1AD
1212,2,Gene,TCAF2
1213,2,Gene,ACTR1B
1214,2,Gene,SF3B5
1215,2,Gene,ARID1A
1216,2,Gene,DNAJC11
1217,2,Gene,TBC1D4
1218,2,Gene,PCDHGB2
1219,2,Gene,SNRK
1220,2,Gene,EPHA2
1221,2,Gene,DTX4
1222,2,Gene,ADAM10
1223,2,Gene,UEVLD
1224,2,Gene,MMADHC
1225,2,Gene,CD93
1226,2,Gene,WNT9B
1227,2,Gene,C1orf159
1228,2,Gene,ODC1
1229,2,Gene,TKFC
1230,2,Gene,ASB16
1231,2,Gene,MROH5
1232,2,Gene,ZBTB20
1233,2,Gene,SH3BGR
1234,2,Gene,OR5H14
1235,2,Gene,GPR68
1236,2,Gene,MKRN2
1237,2,Gene,HSP90AB1
1238,2,Gene,PRKAR2A
1239,2,Gene,HEBP1
1240,2,Gene,S100G
1241,2,Gene,FAM3C
1242,2,Gene,SMR3B
1243,2,Gene,SLC22A1
1244,2,Gene,H2BC6
1245,2,Gene,SPTSSA
1246,2,Gene,BCL7B
1247,2,Gene,PSMC6
1248,2,Gene,WDR49
1249,2,Gene,SGSM1
1250,2,Gene,MSTN
1251,2,Gene,ZKSCAN7
1252,2,Gene,MCUR1
1253,2,Gene,KNTC1
1254,2,Gene,XPNPEP1
1255,2,Gene,SERPINA5
1256,2,Gene,KBTBD3
1257,2,Gene,POLG2
1258,2,Gene,LIMS1
1259,2,Gene,UBE3A
1260,2,Gene,ZFP30
1261,2,Gene,CALY
1262,2,Gene,NSD3
1263,2,Gene,POLK
1264,2,Gene,HBQ1
1265,2,Gene,SCN9A
1266,2,Gene,MCF2
1267,2,Gene,OSBP2
1268,2,Gene,C11orf24
1269,2,Gene,ZNF672
1270,2,Gene,ITPRIP
1271,2,Gene,PPL
1272,2,Gene,PTGES3
1273,2,Gene,BLVRA
1274,2,Gene,MMP28
1275,2,Gene,NPM3
1276,2,Gene,KLHDC2
1277,2,Gene,NCAPD2
1278,2,Gene,RNF166
1279,2,Gene,DCLK2
1280,2,Gene,NAT2
1281,2,Gene,EZH1
1282,2,Gene,GPSM2
1283,2,Gene,KCNA3
1284,2,Gene,UFSP1
1285,2,Gene,GCC2
1286,2,Gene,UGP2
1287,2,Gene,IPO4
1288,2,Gene,SLC17A7
1289,2,Gene,TRMT10C
1290,2,Gene,TMEM263
1291,2,Gene,KRT16
1292,2,Gene,TMEM125
1293,2,Gene,RNPC3
1294,2,Gene,TTC21B
1295,2,Gene,INTS1
1296,2,Gene,TRIM63
1297,2,Gene,FAM20A
1298,2,Gene,FAN1
1299,2,Gene,HOXA5
1300,2,Gene,CAST
1301,2,Gene,NEPRO
1302,2,Gene,RPN1
1303,2,Gene,DHRS3
1304,2,Gene,ARFIP2
1305,2,Gene,CSK
1306,2,Gene,PTGS1
1307,2,Gene,FBXW10
1308,2,Gene,GNB4
1309,2,Gene,SELENOF
1310,2,Gene,ZNF260
1311,2,Gene,RAPGEF5
1312,2,Gene,ATXN7
1313,2,Gene,FMO5
1314,2,Gene,MFF
1315,2,Gene,TAF5
1316,2,Gene,TTC27
1317,2,Gene,CTBP2
1318,2,Gene,OTOL1
1319,2,Gene,RNASE1
1320,2,Gene,LY6K
1321,2,Gene,POLR1C
1322,2,Gene,BRD8
1323,2,Gene,ATP6AP2
1324,2,Gene,DNTT
1325,2,Gene,AFTPH
1326,2,Gene,NRM
1327,2,Gene,PURG
1328,2,Gene,SYNJ1
1329,2,Gene,COPA
1330,2,Gene,TECTA
1331,2,Gene,GPC3
1332,2,Gene,OR2T10
1333,2,Gene,HUS1B
1334,2,Gene,DGKK
1335,2,Gene,E4F1
1336,2,Gene,DHX36
1337,2,Gene,SCO1
1338,2,Gene,LRRN1
1339,2,Gene,GJC3
1340,2,Gene,RPS6KA5
1341,2,Gene,RMI2
1342,2,Gene,PPP4C
1343,2,Gene,BACH2
1344,2,Gene,GPC1
1345,2,Gene,CXXC4
1346,2,Gene,ATP5MPL
1347,2,Gene,FAHD2A
1348,2,Gene,SRP9
1349,2,Gene,HUNK
1350,2,Gene,KBTBD12
1351,2,Gene,MMP14
1352,2,Gene,PLS1
1353,2,Gene,KRT17
1354,2,Gene,ANKRA2
1355,2,Gene,GIPC1
1356,2,Gene,CPS1
1357,2,Gene,TMC1
1358,2,Gene,TP53BP1
1359,2,Gene,RSBN1
1360,2,Gene,MYH9
1361,2,Gene,CASP1
1362,2,Gene,PKP3
1363,2,Gene,ZNF831
1364,2,Gene,DMP1
1365,2,Gene,RTN3
1366,2,Gene,SYPL1
1367,2,Gene,RHPN1
1368,2,Gene,ZIC3
1369,2,Gene,BRD2
1370,2,Gene,WDR3
1371,2,Gene,ARHGAP31
1372,2,Gene,MMP23B
1373,2,Gene,GUCY2D
1374,2,Gene,NOX4
1375,2,Gene,RFX7
1376,2,Gene,RPS18
1377,2,Gene,ALDH5A1
1378,2,Gene,NCS1
1379,2,Gene,MOGAT2
1380,2,Gene,DVL2
1381,2,Gene,G6PC2
1382,2,Gene,SNX2
1383,2,Gene,MECP2
1384,2,Gene,MYH7B
1385,2,Gene,TRPM5
1386,2,Gene,KCNH2
1387,2,Gene,MAML1
1388,2,Gene,CANT1
1389,2,Gene,TMEM203
1390,2,Gene,PCDH18
1391,2,Gene,GLRX2
1392,2,Gene,CDK11B
1393,2,Gene,CYB561D2
1394,2,Gene,STAT2
1395,2,Gene,DAP
1396,2,Gene,ZBED3
1397,2,Gene,RALB
1398,2,Gene,PLIN3
1399,2,Gene,PDZD9
1400,2,Gene,UNC5C
1401,2,Gene,PPP1R3F
1402,2,Gene,UHMK1
1403,2,Gene,H4C11
1404,2,Gene,PAN2
1405,2,Gene,GDPD4
1406,2,Gene,APOH
1407,2,Gene,UBE2D4
1408,2,Gene,PAQR6
1409,2,Gene,HOXD12
1410,2,Gene,ANKS1A
1411,2,Gene,LRRC32
1412,2,Gene,PI4KA
1413,2,Gene,CMAS
1414,2,Gene,DLG3
1415,2,Gene,KBTBD7
1416,2,Gene,PDZRN3
1417,2,Gene,YEATS4
1418,2,Gene,ABTB1
1419,2,Gene,HTATIP2
1420,2,Gene,GPRC5A
1421,2,Gene,NR2C1
1422,2,Gene,TAPBP
1423,2,Gene,BCORL1
1424,2,Gene,MRE11
1425,2,Gene,RNH1
1426,2,Gene,RNF126
1427,2,Gene,NUF2
1428,2,Gene,CASP4
1429,2,Gene,PPP4R3B
1430,2,Gene,SOS1
1431,2,Gene,TRAF1
1432,2,Gene,NACA2
1433,2,Gene,MAN2C1
1434,2,Gene,IMPDH2
1435,2,Gene,DHX35
1436,2,Gene,DLL3
1437,2,Gene,SPRED1
1438,2,Gene,PLSCR2
1439,2,Gene,GLG1
1440,2,Gene,NAPA
1441,2,Gene,AK1
1442,2,Gene,SULT6B1
1443,2,Gene,PTPN23
1444,2,Gene,ECHS1
1445,2,Gene,TMEM259
1446,2,Gene,FANCL
1447,2,Gene,PEG3
1448,2,Gene,LMBRD1
1449,2,Gene,DDX3X
1450,2,Gene,C7orf61
1451,2,Gene,CSNK1G1
1452,2,Gene,PRKACB
1453,2,Gene,JMJD6
1454,2,Gene,RASL10B
1455,2,Gene,APPL1
1456,2,Gene,CDK5
1457,2,Gene,SSX2IP
1458,2,Gene,ZXDC
1459,2,Gene,SUCLA2
1460,2,Gene,LRRN4CL
1461,2,Gene,RBM3
1462,2,Gene,SNIP1
1463,2,Gene,HMGCS1
1464,2,Gene,THPO
1465,2,Gene,MESP2
1466,2,Gene,SLC1A3
1467,2,Gene,TCEAL9
1468,2,Gene,USP3
1469,2,Gene,ADAMTS8
1470,2,Gene,FUT1
1471,2,Gene,ANAPC13
1472,2,Gene,VIPR2
1473,2,Gene,FSIP1
1474,2,Gene,RXFP3
1475,2,Gene,NR3C1
1476,2,Gene,LAMA4
1477,2,Gene,SYT14
1478,2,Gene,MMP13
1479,2,Gene,NAGK
1480,2,Gene,RGS19
1481,2,Gene,TMEM97
1482,2,Gene,STYXL1
1483,2,Gene,ADAMTSL5
1484,2,Gene,DPM2
1485,2,Gene,SNX8
1486,2,Gene,PRMT1
1487,2,Gene,SPNS2
1488,2,Gene,NECAP1
1489,2,Gene,LCN6
1490,2,Gene,TCHHL1
1491,2,Gene,RPL8
1492,2,Gene,CNGB1
1493,2,Gene,PLEKHF2
1494,2,Gene,OSBPL11
1495,2,Gene,CD80
1496,2,Gene,RIPK4
1497,2,Gene,MC3R
1498,2,Gene,PSME1
1499,2,Gene,SF3B1
1500,2,Gene,C11orf58
1501,2,Gene,PRCC
1502,2,Gene,CASK
1503,2,Gene,CRISP3
1504,2,Gene,BCAP31
1505,2,Gene,ZNF625
1506,2,Gene,CLOCK
1507,2,Gene,FLVCR1
1508,2,Gene,N4BP2
1509,2,Gene,RSKR
1510,2,Gene,CYP2C18
1511,2,Gene,EXTL1
1512,2,Gene,RHOD
1513,2,Gene,UCP2
1514,2,Gene,KNG1
1515,2,Gene,CAVIN1
1516,2,Gene,ATF6B
1517,2,Gene,KIRREL1
1518,2,Gene,ATP8B1
1519,2,Gene,KCNG3
1520,2,Gene,TGFBR3
1521,2,Gene,CDK5R2
1522,2,Gene,ZNHIT3
1523,2,Gene,ACD
1524,2,Gene,SLC4A2
1525,2,Gene,TRIM31
1526,2,Gene,SGPP1
1527,2,Gene,BMPR1B
1528,2,Gene,B4GALT3
1529,2,Gene,MPP5
1530,2,Gene,PRKAR1A
1531,2,Gene,TIMM17A
1532,2,Gene,GNA14
1533,2,Gene,IFRD2
1534,2,Gene,ATMIN
1535,2,Gene,MYL12A
1536,2,Gene,PLCG1
1537,2,Gene,HCN4
1538,2,Gene,CRYBB2
1539,2,Gene,ANGPTL3
1540,2,Gene,SPATA22
1541,2,Gene,PPIG
1542,2,Gene,HDX
1543,2,Gene,FDXACB1
1544,2,Gene,EED
1545,2,Gene,ITPR1
1546,2,Gene,CAVIN3
1547,2,Gene,ARMC1
1548,2,Gene,ZNF444
1549,2,Gene,POLR1A
1550,2,Gene,DCTN5
1551,2,Gene,ARID1B
1552,2,Gene,UBQLN3
1553,2,Gene,KEAP1
1554,2,Gene,FBXO6
1555,2,Gene,TMED2
1556,2,Gene,AGO4
1557,2,Gene,NPY4R
1558,2,Gene,FOXR1
1559,2,Gene,PHAX
1560,2,Gene,SHC4
1561,2,Gene,UXS1
1562,2,Gene,SP110
1563,2,Gene,CCND3
1564,2,Gene,PROSER2
1565,2,Gene,DHX57
1566,2,Gene,GOLGB1
1567,2,Gene,SRI
1568,2,Gene,MACIR
1569,2,Gene,AMPH
1570,2,Gene,FABP3
1571,2,Gene,POLDIP3
1572,2,Gene,SPTBN4
1573,2,Gene,KARS1
1574,2,Gene,RABGGTA
1575,2,Gene,TFIP11
1576,2,Gene,PPIP5K1
1577,2,Gene,TOMM70
1578,2,Gene,SLC25A18
1579,2,Gene,GABRA6
1580,2,Gene,C1RL
1581,2,Gene,FAM241B
1582,2,Gene,FMR1NB
1583,2,Gene,TAB3
1584,2,Gene,DHCR7
1585,2,Gene,IL2RG
1586,2,Gene,C7orf31
1587,2,Gene,TXNL1
1588,2,Gene,TMEM209
1589,2,Gene,FAM174C
1590,2,Gene,CDKN1A
1591,2,Gene,OAS2
1592,2,Gene,SYCP1
1593,2,Gene,PYM1
1594,2,Gene,DSPP
1595,2,Gene,ARHGAP1
1596,2,Gene,MMP1
1597,2,Gene,FRMD6
1598,2,Gene,RHAG
1599,2,Gene,RPLP2
1600,2,Gene,SYNM
1601,2,Gene,FAM71A
1602,2,Gene,TCTN3
1603,2,Gene,SYDE1
1604,2,Gene,PML
1605,2,Gene,TRAPPC2L
1606,2,Gene,HOXB6
1607,2,Gene,SLC16A1
1608,2,Gene,GDF1
1609,2,Gene,KCNH6
1610,2,Gene,ALKBH8
1611,2,Gene,KATNAL1
1612,2,Gene,ADRB2
1613,2,Gene,ACCSL
1614,2,Gene,CLTC
1615,2,Gene,XK
1616,2,Gene,HTR3E
1617,2,Gene,ERN2
1618,2,Gene,SLAMF6
1619,2,Gene,ANKZF1
1620,2,Gene,PAPPA
1621,2,Gene,LRIG3
1622,2,Gene,PLCE1
1623,2,Gene,DHX38
1624,2,Gene,RPL4
1625,2,Gene,PLEKHH1
1626,2,Gene,LY6G6D
1627,2,Gene,CRYL1
1628,2,Gene,TPST1
1629,2,Gene,ETNK2
1630,2,Gene,MLST8
1631,2,Gene,CEBPZ
1632,2,Gene,PLEKHG2
1633,2,Gene,FREM1
1634,2,Gene,CLEC4E
1635,2,Gene,CHD7
1636,2,Gene,CCDC170
1637,2,Gene,HTN1
1638,2,Gene,ANXA6
1639,2,Gene,RASA3
1640,2,Gene,TSPYL1
1641,2,Gene,MAP3K15
1642,2,Gene,CD1C
1643,2,Gene,UNC13C
1644,2,Gene,ALKBH5
1645,2,Gene,ZNF75A
1646,2,Gene,ZCCHC7
1647,2,Gene,RAD23A
1648,2,Gene,GXYLT1
1649,2,Gene,H2AC1
1650,2,Gene,CDC16
1651,2,Gene,NFAT5
1652,2,Gene,ZNF451
1653,2,Gene,SLC35A4
1654,2,Gene,HK3
1655,2,Gene,SLC17A8
1656,2,Gene,ANKRD13C
1657,2,Gene,BTG1
1658,2,Gene,POGLUT2
1659,2,Gene,CENPE
1660,2,Gene,KCTD2
1661,2,Gene,SRM
1662,2,Gene,ATP5PD
1663,2,Gene,TNFRSF11B
1664,2,Gene,RAPSN
1665,2,Gene,ZFP69
1666,2,Gene,RGS22
1667,2,Gene,KRT6B
1668,2,Gene,RMI1
1669,2,Gene,HOXD1
1670,2,Gene,RAB12
1671,2,Gene,RNF141
1672,2,Gene,CAPN2
1673,2,Gene,SLC45A4
1674,2,Gene,NDUFA10
1675,2,Gene,DNAH10
1676,2,Gene,NAGA
1677,2,Gene,HSPBP1
1678,2,Gene,PTGIR
1679,2,Gene,OBP2A
1680,2,Gene,PWP1
1681,2,Gene,COG6
1682,2,Gene,PAICS
1683,2,Gene,FAM50A
1684,2,Gene,FMO2
1685,2,Gene,KIF1A
1686,2,Gene,HSBP1L1
1687,2,Gene,DOCK10
1688,2,Gene,CYP7A1
1689,2,Gene,TMEM9B
1690,2,Gene,EXOSC10
1691,2,Gene,SMARCD3
1692,2,Gene,DLG5
1693,2,Gene,IRX5
1694,2,Gene,SAMD9
1695,2,Gene,RASL10A
1696,2,Gene,TBPL1
1697,2,Gene,EIF2B2
1698,2,Gene,ERG
1699,2,Gene,TIMM22
1700,2,Gene,CCR7
1701,2,Gene,KRT79
1702,2,Gene,CD55
1703,2,Gene,ADGRL1
1704,2,Gene,AIFM2
1705,2,Gene,ZFP36L1
1706,2,Gene,GPR151
1707,2,Gene,CCL21
1708,2,Gene,GDPD1
1709,2,Gene,USO1
1710,2,Gene,DDAH2
1711,2,Gene,SIL1
1712,2,Gene,QSOX2
1713,2,Gene,PTPA
1714,2,Gene,URI1
1715,2,Gene,NAB2
1716,2,Gene,DLC1
1717,2,Gene,FFAR2
1718,2,Gene,ANP32E
1719,2,Gene,OR52B6
1720,2,Gene,MRPL33
1721,2,Gene,PTCRA
1722,2,Gene,PDS5A
1723,2,Gene,SSPN
1724,2,Gene,FANCC
1725,2,Gene,C1orf185
1726,2,Gene,SCPEP1
1727,2,Gene,TOP2B
1728,2,Gene,NDUFB10
1729,2,Gene,HHLA2
1730,2,Gene,ADAM23
1731,2,Gene,SPHK2
1732,2,Gene,NLRP2
1733,2,Gene,IFFO1
1734,2,Gene,ZMAT1
1735,2,Gene,NLGN3
1736,2,Gene,TTPA
1737,2,Gene,SEH1L
1738,2,Gene,ESRP1
1739,2,Gene,AXL
1740,2,Gene,PRDX3
1741,2,Gene,NFXL1
1742,2,Gene,TRIM41
1743,2,Gene,SNX24
1744,2,Gene,ALDH2
1745,2,Gene,KCND1
1746,2,Gene,EDN1
1747,2,Gene,SNX13
1748,2,Gene,SUV39H2
1749,2,Gene,CDK17
1750,2,Gene,OR10AG1
1751,2,Gene,TFR2
1752,2,Gene,CLCF1
1753,2,Gene,GPSM3
1754,2,Gene,DIPK2A
1755,2,Gene,UBE2C
1756,2,Gene,WTAP
1757,2,Gene,ZNF470
1758,2,Gene,CD70
1759,2,Gene,TMEM167A
1760,2,Gene,STRN3
1761,2,Gene,TAFA1
1762,2,Gene,GPX3
1763,2,Gene,MEP1A
1764,2,Gene,APOD
1765,2,Gene,EPB41L1
1766,2,Gene,TUBB6
1767,2,Gene,ZNF138
1768,2,Gene,FBXW11
1769,2,Gene,RBMX
1770,2,Gene,SELENOS
1771,2,Gene,SLC39A4
1772,2,Gene,FURIN
1773,2,Gene,WDR91
1774,2,Gene,ANKRD13A
1775,2,Gene,GRIN2C
1776,2,Gene,SLC24A3
1777,2,Gene,DAPP1
1778,2,Gene,ATP5F1A
1779,2,Gene,MEAF6
1780,2,Gene,SATB2
1781,2,Gene,B3GAT3
1782,2,Gene,SPRR4
1783,2,Gene,PAPOLA
1784,2,Gene,SIGMAR1
1785,2,Gene,PDCD6
1786,2,Gene,TRAPPC1
1787,2,Gene,EIF4E2
1788,2,Gene,FOXRED1
1789,2,Gene,HDGFL1
1790,2,Gene,CNOT7
1791,2,Gene,IREB2
1792,2,Gene,AHR
1793,2,Gene,SULF2
1794,2,Gene,ECE1
1795,2,Gene,EFL1
1796,2,Gene,CGREF1
1797,2,Gene,HEATR6
1798,2,Gene,RP2
1799,2,Gene,IGSF9
1800,2,Gene,ASCC3
1801,2,Gene,HACD1
1802,2,Gene,LSS
1803,2,Gene,AHNAK2
1804,2,Gene,TYRO3
1805,2,Gene,NME1-NME2
1806,2,Gene,SLIRP
1807,2,Gene,PPP1R15B
1808,2,Gene,NUMA1
1809,2,Gene,CDK2
1810,2,Gene,SPAG1
1811,2,Gene,MFAP4
1812,2,Gene,EFNA3
1813,2,Gene,TMC8
1814,2,Gene,RBBP4
1815,2,Gene,PCDHGA9
1816,2,Gene,UBA6
1817,2,Gene,PIK3CG
1818,2,Gene,SGF29
1819,2,Gene,LARS1
1820,2,Gene,FAM160B1
1821,2,Gene,MFSD14B
1822,2,Gene,VPS33A
1823,2,Gene,TSSK6
1824,2,Gene,NR5A1
1825,2,Gene,ADCY7
1826,2,Gene,SYNE2
1827,2,Gene,CCDC90B
1828,2,Gene,ST6GALNAC1
1829,2,Gene,VIM
1830,2,Gene,OR4K1
1831,2,Gene,PCDHGA8
1832,2,Gene,AURKAIP1
1833,2,Gene,PNRC2
1834,2,Gene,EPYC
1835,2,Gene,ZFP41
1836,2,Gene,SDR9C7
1837,2,Gene,SAMD7
1838,2,Gene,RCN2
1839,2,Gene,FH
1840,2,Gene,LGALS4
1841,2,Gene,EEF1AKMT1
1842,2,Gene,CRYZ
1843,2,Gene,NR2C2
1844,2,Gene,PLEKHS1
1845,2,Gene,MCCD1
1846,2,Gene,NFE2L1
1847,2,Gene,MRPS33
1848,2,Gene,GCDH
1849,2,Gene,HRG
1850,2,Gene,OR2B11
1851,2,Gene,H1-8
1852,2,Gene,TAS2R14
1853,2,Gene,ZNF563
1854,2,Gene,MBD1
1855,2,Gene,SDAD1
1856,2,Gene,RAB38
1857,2,Gene,TMEM87A
1858,2,Gene,PSMD11
1859,2,Gene,COLEC10
1860,2,Gene,ODF2L
1861,2,Gene,CHPT1
1862,2,Gene,ELOA
1863,2,Gene,CDS1
1864,2,Gene,KCTD3
1865,2,Gene,SMAD5
1866,2,Gene,ASB5
1867,2,Gene,PNCK
1868,2,Gene,FNDC9
1869,2,Gene,SPTB
1870,2,Gene,USP17L19
1871,2,Gene,CD46
1872,2,Gene,EAPP
1873,2,Gene,RAB29
1874,2,Gene,ZNF485
1875,2,Gene,PRSS22
1876,2,Gene,LRRC31
1877,2,Gene,TLR4
1878,2,Gene,NDFIP2
1879,2,Gene,PAGE5
1880,2,Gene,NOL12
1881,2,Gene,ABCA3
1882,2,Gene,ZNF346
1883,2,Gene,FAF1
1884,2,Gene,TIMM8A
1885,2,Gene,SERINC2
1886,2,Gene,MAPK7
1887,2,Gene,KLF3
1888,2,Gene,RELT
1889,2,Gene,PPM1J
1890,2,Gene,MRPL35
1891,2,Gene,RANGRF
1892,2,Gene,NOP16
1893,2,Gene,RNPEPL1
1894,2,Gene,ARNTL
1895,2,Gene,RPS6KA1
1896,2,Gene,CXCR4
1897,2,Gene,FGF5
1898,2,Gene,HSPA5
1899,2,Gene,MUC20
1900,2,Gene,CRY2
1901,2,Gene,DOLPP1
1902,2,Gene,TMED9
1903,2,Gene,UPF3B
1904,2,Gene,PTK6
1905,2,Gene,CNNM3
1906,2,Gene,ITGB6
1907,2,Gene,CKS1B
1908,2,Gene,SNX4
1909,2,Gene,GCC1
1910,2,Gene,PHYHD1
1911,2,Gene,MCCC1
1912,2,Gene,RPL15
1913,2,Gene,LMAN1
1914,2,Gene,SLC39A13
1915,2,Gene,NCKAP1L
1916,2,Gene,TSHB
1917,2,Gene,VASH1
1918,2,Gene,CNOT3
1919,2,Gene,ST7
1920,2,Gene,GRIN2D
1921,2,Gene,SEC61G
1922,2,Gene,POU2F1
1923,2,Gene,TNIP1
1924,2,Gene,POU6F2
1925,2,Gene,PMPCA
1926,2,Gene,IMP3
1927,2,Gene,MTFMT
1928,2,Gene,SCLT1
1929,2,Gene,DCAKD
1930,2,Gene,FABP4
1931,2,Gene,GNL2
1932,2,Gene,JUP
1933,2,Gene,UTS2B
1934,2,Gene,AVL9
1935,2,Gene,MAPK10
1936,2,Gene,HMGN4
1937,2,Gene,RBMXL1
1938,2,Gene,PRDM5
1939,2,Gene,ZDHHC9
1940,2,Gene,TRIM21
1941,2,Gene,SLC25A12
1942,2,Gene,MLLT1
1943,2,Gene,GOSR2
1944,2,Gene,CMTM3
1945,2,Gene,EPPK1
